Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categoria,Provincia,Departamento,Localidad,Título,Domicilio,CP,Web,E-Mail,Latitud,Longitud,Tipo_latitudlongitud,Fuente,tipo_gestion,Modalidad,Universidad,Facultad,Duración,Tipo de Duración,Nivel,Id Titulo,Vigencia,Temática,Año_actualizacion
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Profesor de Artes en Danza Mención en Expresión Corporal,Bolívar 1674  ,1115,http://www.una.edu.ar/,formaciondocente@una.edu.ar,-34.6278217,-58.3722862,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Instituto Universitario Artes,Área transdepartamental de Formación Docente,8,Cuatrimestres,GRADO,8032,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Profesor de Artes en Teatro,Bolívar 1674  ,1115,http://www.una.edu.ar/,formaciondocente@una.edu.ar,-34.6278217,-58.3722862,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Instituto Universitario Artes,Área transdepartamental de Formación Docente,8,Cuatrimestres,GRADO,8027,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Especialista en Tendencias Contemporáneas de la Danza,Sanchez de Loria 443  ,1115,http://movimiento.una.edu.ar/,artesdelmovimiento@una.edu.ar,-34.6147120,-58.4129560,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes del Movimiento,2,Años,Posgrado,6920,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Intérprete de Danza,Sanchez de Loria 443  ,1115,http://movimiento.una.edu.ar/,artesdelmovimiento@una.edu.ar,-34.6147120,-58.4129560,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes del Movimiento,3,Años,Pregrado,8068,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Composición Coreográfica Mención en Comedia Musical,Sanchez de Loria 443  ,1115,http://movimiento.una.edu.ar/,artesdelmovimiento@una.edu.ar,-34.6147120,-58.4129560,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes del Movimiento,4,Años,Grado,11549,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Composición Coreográfica Mención en Danza,Sanchez de Loria 443  ,1115,http://movimiento.una.edu.ar/,artesdelmovimiento@una.edu.ar,-34.6147120,-58.4129560,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes del Movimiento,4,Años,Grado,11522,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Composición Coreográfica Mención en Danza - Teatro,Sanchez de Loria 443  ,1115,http://movimiento.una.edu.ar/,artesdelmovimiento@una.edu.ar,-34.6147120,-58.4129560,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes del Movimiento,4,Años,Grado,11548,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Composición Coreográfica Mención en Expresión Corporal,Sanchez de Loria 443  ,1115,http://movimiento.una.edu.ar/,artesdelmovimiento@una.edu.ar,-34.6147120,-58.4129560,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes del Movimiento,4,Años,Grado,11363,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Magister en Danza Movimiento Terapia,Sanchez de Loria 443  ,1115,http://movimiento.una.edu.ar/,artesdelmovimiento@una.edu.ar,-34.6147120,-58.4129560,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes del Movimiento,36,Meses,Posgrado,12689,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Especialista en Dramaturgia,French 3614  ,1115,http://dramaticas.una.edu.ar,artesdramaticas@una.edu.ar,-34.5831837,-58.4119412,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes Dramáticas,12,Meses,Posgrado,10677,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Especialista en Teatro de Objetos, Interactividad y Nuevos Medios",French 3614  ,1115,http://dramaticas.una.edu.ar,artesdramaticas@una.edu.ar,-34.5831837,-58.4119412,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes Dramáticas,14,Meses,Posgrado,10678,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Actuación,French 3614  ,1115,http://dramaticas.una.edu.ar,artesdramaticas@una.edu.ar,-34.5831837,-58.4119412,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes Dramáticas,5,Años,Grado,3522,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Dirección Escénica,French 3614  ,1115,http://dramaticas.una.edu.ar,artesdramaticas@una.edu.ar,-34.5831837,-58.4119412,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes Dramáticas,5,Años,Grado,8036,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Magister en Dramaturgia,French 3614  ,1115,http://dramaticas.una.edu.ar,artesdramaticas@una.edu.ar,-34.5831837,-58.4119412,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Artes,Departamento de Artes Dramáticas,4,Cuatrimestres,Posgrado,11712,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Artes Escénicas,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,4,Años,Grado,11754,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Artes Escénicas,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación y Diseño,4,Años,Grado,11754,No Vigente con Actividad,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Actor Profesional,Mario Bravo 1050 5º ,1175,www.palermo.edu,informes@palermo.edu,-34.5972399,-58.4159819,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Palermo,Facultad de Diseño y Comunicación,3,Años,Pregrado,11244,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Dirección Teatral,Mario Bravo 1050 5º ,1175,www.palermo.edu,informes@palermo.edu,-34.5972399,-58.4159819,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Palermo,Facultad de Diseño y Comunicación,4,Años,Grado,6487,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Diseño de Espectáculos,Mario Bravo 1050 5º ,1175,www.palermo.edu,informes@palermo.edu,-34.5972399,-58.4159819,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Palermo,Facultad de Diseño y Comunicación,4,Años,Grado,6488,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Artes del Teatro,Hipólito Yrigoyen 2441,1020,www.usal.edu.ar,arquitectura@usal.edu.ar,-34.6108070,-58.4009364,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Salvador,Escuela de Arte y Arquitectura,5,Años,Grado,4899,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Artes del Teatro,Rodriguez Peña 760  ,1020,www.usal.edu.ar,arteyarq@usal.edu.ar,-34.6001554,-58.3916602,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Salvador,Facultad de Arte y Arquitectura,4,Años,Grado,4899,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Actor Dramático,Marcelo T. de Alvear 1335  ,1053,www.usal.edu.ar,psicologia@usal.edu.ar,-34.5969001,-58.3861974,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Salvador,Facultad de Psicología y Psicopedagogía,3,Años,Pregrado,9939,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Arte Dramático,Marcelo T. de Alvear 1335  ,1053,www.usal.edu.ar,psicologia@usal.edu.ar,-34.5969001,-58.3861974,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Salvador,Facultad de Psicología y Psicopedagogía,4,Años,Grado,3297,Vigente,Teatro y Danza,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Arquitecto,Intendente Güiraldes 2160  Pabellón 3,1428,www.fadu.uba.ar,doeinfo@rec.uba.ar,-34.5452360,-58.4388670,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,6,Años,Grado,118,Vigente,Arquitectura,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Doctor de la Universidad de Buenos Aires, área Arquitectura",Intendente Güiraldes 2160  Pabellón 3,1428,www.fadu.uba.ar,doeinfo@rec.uba.ar,-34.5452360,-58.4388670,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,6,Años,Posgrado,9130,Vigente,Arquitectura,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Especialista en Historia y Crítica de la Arquitectura y del Urbanismo,Intendente Güiraldes 2160  Pabellón 3,1428,www.fadu.uba.ar,doeinfo@rec.uba.ar,-34.5452360,-58.4388670,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Instituto Universitario Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,1.5,Años,POSGRADO,9333,Vigente,Arquitectura,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Magister de la Universidad de Buenos Aires en Diseño Arquitectónico Avanzado,Intendente Güiraldes 2160  Pabellón 3,1428,www.fadu.uba.ar,doeinfo@rec.uba.ar,-34.5452360,-58.4388670,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Instituto Universitario Buenos Aires,Facultad de Arquitectura Diseño y Urbanismo,2,Años,POSGRADO,9419,Vigente,Arquitectura,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Arquitecto,Montañeses 2759  ,1428,www.uai.edu.ar,contacto@uai.edu.ar,-34.5514660,-58.4538236,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Abierta Interamericana,Facultad de Arquitectura,5,Años,Grado,118,Vigente,Arquitectura,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Doctor en Arquitectura y Urbanismo,Montañeses 2759  ,1428,www.uai.edu.ar,contacto@uai.edu.ar,-34.5514660,-58.4538236,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Abierta Interamericana,Facultad de Arquitectura,4,Cuatrimestres,Posgrado,10478,Vigente,Arquitectura,2020
